seq,ts_ms,utc_ts,utc_time,state,temp1_C,press1_hPa,hum_pct,alt_baro_m,temp2_C,press2_hPa,lat,lon,alt_gps_m,speed_ms,heading_deg,gps_sats,gps_fix,m4_errors,m7_errors,nicla_ble_ok
61,96250,0,--:--:--,PAD,11.19,945.72,31.24,590.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
62,98314,0,--:--:--,PAD,11.21,945.80,31.24,589.6,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
63,99314,0,--:--:--,PAD,11.22,945.84,31.24,589.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
64,100314,0,--:--:--,PAD,11.23,945.84,31.24,589.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
65,101314,0,--:--:--,PAD,11.23,945.86,31.24,589.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
66,103137,0,--:--:--,PAD,11.25,945.92,31.26,588.6,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
67,104137,0,--:--:--,PAD,11.25,945.93,31.25,588.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
68,105137,0,--:--:--,PAD,11.26,945.97,31.25,588.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
69,106137,0,--:--:--,PAD,11.26,945.97,31.25,588.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
70,108907,0,--:--:--,PAD,11.28,946.03,31.24,587.6,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
71,109907,0,--:--:--,PAD,11.29,946.05,31.27,587.4,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
72,110907,0,--:--:--,PAD,11.29,946.07,31.26,587.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
73,113175,0,--:--:--,PAD,11.31,946.11,31.26,586.9,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
74,114610,0,--:--:--,PAD,11.32,946.15,31.27,586.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
75,115610,0,--:--:--,PAD,11.32,946.15,31.27,586.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
76,116610,0,--:--:--,PAD,11.32,946.23,31.28,585.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
77,118543,0,--:--:--,PAD,11.33,946.25,31.27,585.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
78,119543,0,--:--:--,PAD,11.33,946.25,31.28,585.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
79,120543,0,--:--:--,PAD,11.34,946.29,31.28,585.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
81,124387,0,--:--:--,PAD,11.35,946.33,31.28,585.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
82,125387,0,--:--:--,PAD,11.35,946.33,31.28,585.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
83,126387,0,--:--:--,PAD,11.36,946.41,31.29,584.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
84,128571,0,--:--:--,PAD,11.36,946.41,31.28,584.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
85,130053,0,--:--:--,PAD,11.37,946.46,31.28,583.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
86,131074,0,--:--:--,PAD,11.38,946.48,31.28,583.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
87,132074,0,--:--:--,PAD,11.38,946.48,31.30,583.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
88,133638,0,--:--:--,PAD,11.39,946.50,31.29,583.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
89,134956,0,--:--:--,PAD,11.39,946.54,31.29,583.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
90,135956,0,--:--:--,PAD,11.40,946.54,31.28,583.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
91,136956,0,--:--:--,PAD,11.40,946.56,31.30,582.9,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
92,139939,0,--:--:--,PAD,11.42,946.62,31.30,582.4,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
93,140939,0,--:--:--,PAD,11.43,946.64,31.31,582.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
94,141939,0,--:--:--,PAD,11.43,946.66,31.31,582.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
95,144039,0,--:--:--,PAD,11.44,946.70,31.31,581.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
96,145572,0,--:--:--,PAD,11.44,946.70,31.32,581.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
97,146572,0,--:--:--,PAD,11.45,946.74,31.32,581.4,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
98,147572,0,--:--:--,PAD,11.46,946.76,31.31,581.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
99,149059,0,--:--:--,PAD,11.46,946.80,31.32,580.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
100,150421,0,--:--:--,PAD,11.48,946.82,31.32,580.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
101,151421,0,--:--:--,PAD,11.48,946.82,31.31,580.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
102,152421,0,--:--:--,PAD,11.49,946.88,31.32,580.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
103,155391,0,--:--:--,PAD,11.50,946.93,31.32,579.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
104,156391,0,--:--:--,PAD,11.51,946.93,31.32,579.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
105,157391,0,--:--:--,PAD,11.52,946.95,31.33,579.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
106,159560,0,--:--:--,PAD,11.53,947.03,31.33,578.8,0.00,0.00,69.234711,16.039322,54.6,0.17,0.0,7,1,0,0,0
107,161206,0,--:--:--,PAD,11.54,947.05,31.33,578.7,0.00,0.00,69.234711,16.039324,54.3,0.08,0.0,7,1,0,0,0
108,162206,0,--:--:--,PAD,11.54,947.09,31.34,578.3,0.00,0.00,69.234711,16.039324,54.3,0.08,0.0,7,1,0,0,0
109,163206,0,--:--:--,PAD,11.55,947.09,31.33,578.3,0.00,0.00,69.234711,16.039322,54.0,0.35,0.0,7,1,0,0,0
110,166047,0,--:--:--,PAD,11.57,947.15,31.35,577.8,0.00,0.00,69.234718,16.039322,53.6,0.90,0.0,7,1,0,0,0
111,167047,0,--:--:--,PAD,11.57,947.17,31.34,577.6,0.00,0.00,69.234718,16.039322,53.6,0.90,0.0,7,1,0,0,0
112,168047,0,--:--:--,PAD,11.58,947.21,31.34,577.3,0.00,0.00,69.234726,16.039322,53.4,0.77,0.0,7,1,0,0,0
113,171840,0,--:--:--,PAD,11.60,947.27,31.34,576.7,0.00,0.00,69.234718,16.039326,53.0,0.00,0.0,7,1,0,0,0
114,172840,0,--:--:--,PAD,11.61,947.29,31.35,576.6,0.00,0.00,69.234718,16.039326,53.0,0.00,0.0,7,1,0,0,0
115,173840,0,--:--:--,PAD,11.62,947.33,31.35,576.2,0.00,0.00,69.234718,16.039328,52.8,0.00,0.0,7,1,0,0,0
116,177659,0,--:--:--,PAD,11.64,947.41,31.35,575.5,0.00,0.00,69.234718,16.039316,50.8,0.86,0.0,8,1,0,0,0
117,178672,0,--:--:--,PAD,11.65,947.41,31.36,575.5,0.00,0.00,69.234734,16.039297,50.5,1.23,321.6,8,1,0,0,0
118,179672,0,--:--:--,PAD,11.66,947.47,31.37,575.0,0.00,0.00,69.234734,16.039297,50.5,1.23,321.6,8,1,0,0,0
119,182483,0,--:--:--,PAD,11.67,947.48,31.37,574.9,0.00,0.00,69.234749,16.039265,49.5,0.00,340.6,8,1,0,0,0
120,183483,0,--:--:--,PAD,11.68,947.54,31.38,574.4,0.00,0.00,69.234749,16.039265,49.5,0.00,340.6,8,1,0,0,0
121,184483,0,--:--:--,PAD,11.68,947.56,31.36,574.2,0.00,0.00,69.234749,16.039267,49.4,0.00,340.6,8,1,0,0,0
122,186329,0,--:--:--,PAD,11.70,947.64,31.37,573.5,0.00,0.00,69.234749,16.039261,48.6,0.00,340.6,8,1,0,0,0
123,190152,0,--:--:--,PAD,11.71,947.68,31.38,573.1,0.00,0.00,69.234749,16.039257,48.7,0.00,340.6,8,1,0,0,0
124,191193,0,--:--:--,PAD,11.72,947.70,31.36,573.0,0.00,0.00,69.234749,16.039257,48.6,0.00,340.6,8,1,0,0,0
125,195935,0,--:--:--,PAD,11.74,947.76,31.38,572.4,0.00,0.00,69.234726,16.039167,47.5,0.43,340.6,8,1,0,0,0
126,196935,0,--:--:--,PAD,11.74,947.76,31.37,572.4,0.00,0.00,69.234726,16.039167,47.5,0.43,340.6,8,1,0,0,0
127,200845,0,--:--:--,PAD,11.76,947.84,31.39,571.7,0.00,0.00,69.234703,16.039003,46.7,1.43,250.8,8,1,0,0,0
128,202721,0,--:--:--,PAD,11.77,947.88,31.39,571.4,0.00,0.00,69.234703,16.038979,46.6,0.75,250.8,8,1,0,0,0
129,207492,0,--:--:--,PAD,11.78,947.90,31.41,571.2,0.00,0.00,69.234695,16.038988,46.3,0.00,250.8,8,1,0,0,0
130,208492,0,--:--:--,PAD,11.78,947.94,31.41,570.9,0.00,0.00,69.234695,16.038988,46.3,0.00,250.8,8,1,0,0,0
131,212405,0,--:--:--,PAD,11.80,947.95,31.42,570.8,0.00,0.00,69.234695,16.039000,45.7,0.00,250.8,8,1,0,0,0
132,214304,0,--:--:--,PAD,11.81,947.99,31.41,570.4,0.00,0.00,69.234695,16.039001,45.7,0.00,250.8,8,1,0,0,0
133,216158,0,--:--:--,PAD,11.82,948.01,31.40,570.3,0.00,0.00,69.234688,16.039022,44.6,1.13,132.0,8,1,0,0,0
134,219148,0,--:--:--,PAD,11.82,948.03,31.42,570.1,0.00,0.00,69.234665,16.039070,39.3,1.71,157.8,8,1,0,0,0
135,220993,0,--:--:--,PAD,11.83,948.07,31.43,569.7,0.00,0.00,69.234650,16.039083,37.0,1.53,162.1,8,1,0,0,0
136,225770,0,--:--:--,PAD,11.84,948.09,31.42,569.5,0.00,0.00,69.234619,16.039106,27.6,0.00,162.1,7,1,0,0,0
137,226798,0,--:--:--,PAD,11.84,948.15,31.43,569.0,0.00,0.00,69.234619,16.039091,26.0,1.51,328.2,7,1,0,0,0
138,231554,0,--:--:--,PAD,11.86,948.21,31.43,568.5,0.00,0.00,69.234612,16.039085,18.7,0.00,328.2,8,1,0,0,0
139,232554,0,--:--:--,PAD,11.87,948.23,31.43,568.3,0.00,0.00,69.234612,16.039085,18.7,0.00,328.2,8,1,0,0,0
140,236426,0,--:--:--,PAD,11.88,948.29,31.43,567.8,0.00,0.00,69.234619,16.039101,16.6,0.34,328.2,8,1,0,0,0
141,237426,0,--:--:--,PAD,11.88,948.29,31.44,567.8,0.00,0.00,69.234619,16.039101,16.6,0.34,328.2,8,1,0,0,0
142,238426,0,--:--:--,PAD,11.89,948.31,31.44,567.6,0.00,0.00,69.234619,16.039101,17.1,0.48,328.2,8,1,0,0,0
143,241259,0,--:--:--,PAD,11.90,948.35,31.44,567.3,0.00,0.00,69.234612,16.039106,16.4,0.77,328.2,8,1,0,0,0
144,242259,0,--:--:--,PAD,11.90,948.37,31.46,567.1,0.00,0.00,69.234612,16.039106,16.4,0.77,328.2,8,1,0,0,0
145,243259,0,--:--:--,PAD,11.91,948.37,31.44,567.1,0.00,0.00,69.234612,16.039104,16.5,0.00,328.2,8,1,0,0,0
146,245050,0,--:--:--,PAD,11.92,948.43,31.44,566.6,0.00,0.00,69.234612,16.039101,17.1,0.00,328.2,8,1,0,0,0
147,247983,0,--:--:--,PAD,11.93,948.45,31.46,566.4,0.00,0.00,69.234619,16.039101,17.2,0.00,328.2,8,1,0,0,0
148,249012,0,--:--:--,PAD,11.94,948.49,31.44,566.0,0.00,0.00,69.234619,16.039097,17.4,0.00,328.2,8,1,0,0,0
149,250798,0,--:--:--,PAD,11.95,948.50,31.45,566.0,0.00,0.00,69.234619,16.039093,17.7,0.00,328.2,8,1,0,0,0
150,253757,0,--:--:--,PAD,11.96,948.54,31.46,565.6,0.00,0.00,69.234619,16.039091,17.8,0.00,328.2,8,1,0,0,0
151,254757,0,--:--:--,PAD,11.96,948.56,31.47,565.4,0.00,0.00,69.234619,16.039091,17.8,0.00,328.2,8,1,0,0,0
152,255757,0,--:--:--,PAD,11.97,948.56,31.46,565.4,0.00,0.00,69.234619,16.039089,17.9,0.00,328.2,8,1,0,0,0
153,258583,0,--:--:--,PAD,11.98,948.60,31.46,565.1,0.00,0.00,69.234627,16.039082,18.4,0.00,328.2,8,1,0,0,0
154,259614,0,--:--:--,PAD,11.99,948.62,31.46,564.9,0.00,0.00,69.234627,16.039080,18.8,0.00,328.2,10,1,0,0,0
155,261468,0,--:--:--,PAD,12.00,948.70,31.48,564.2,0.00,0.00,69.234627,16.039074,19.4,0.00,328.2,10,1,0,0,0
156,265308,0,--:--:--,PAD,12.01,948.72,31.46,564.0,0.00,0.00,69.234627,16.039074,19.6,0.00,328.2,10,1,0,0,0
157,266312,0,--:--:--,PAD,12.02,948.82,31.46,563.2,0.00,0.00,69.234634,16.039074,19.8,0.00,328.2,10,1,0,0,0
158,267316,0,--:--:--,PAD,12.02,948.84,31.47,563.0,0.00,0.00,69.234634,16.039070,20.4,0.00,328.2,10,1,0,0,0
159,271136,0,--:--:--,PAD,12.03,948.88,31.48,562.6,0.00,0.00,69.234634,16.039070,20.5,0.00,328.2,10,1,0,0,0
160,272180,0,--:--:--,PAD,12.04,948.90,31.48,562.5,0.00,0.00,69.234642,16.039068,20.8,0.00,328.2,10,1,0,0,0
161,274044,0,--:--:--,PAD,12.04,948.92,31.49,562.3,0.00,0.00,69.234657,16.038988,16.6,1.32,311.1,10,1,0,0,0
162,277900,0,--:--:--,PAD,12.06,948.96,31.48,561.9,0.00,0.00,69.234657,16.038952,17.2,0.79,311.1,10,1,0,0,0
163,279765,0,--:--:--,PAD,12.07,949.02,31.48,561.4,0.00,0.00,69.234657,16.038895,23.0,0.44,311.1,10,1,0,0,0
164,283623,0,--:--:--,PAD,12.08,949.03,31.49,561.3,0.00,0.00,69.234665,16.038887,24.4,0.17,311.1,10,1,0,0,0
165,284664,0,--:--:--,PAD,12.08,949.03,31.50,561.3,0.00,0.00,69.234680,16.038893,25.7,0.79,311.1,10,1,0,0,0
166,286527,0,--:--:--,PAD,12.10,949.09,31.50,560.8,0.00,0.00,69.234695,16.038895,26.8,0.00,19.0,10,1,0,0,0
167,289481,0,--:--:--,PAD,12.10,949.11,31.50,560.6,0.00,0.00,69.234703,16.038879,27.6,0.48,19.0,10,1,0,0,0
168,291348,0,--:--:--,PAD,12.11,949.17,31.49,560.1,0.00,0.00,69.234703,16.038874,28.7,0.16,19.0,10,1,0,0,0
169,292349,0,--:--:--,PAD,12.13,949.21,31.50,559.8,0.00,0.00,69.234741,16.038904,33.1,1.90,6.4,10,1,0,0,0
170,296150,0,--:--:--,PAD,12.14,949.25,31.50,559.4,0.00,0.00,69.234749,16.038900,33.3,0.22,6.4,10,1,0,0,0
171,297205,0,--:--:--,PAD,12.15,949.27,31.51,559.2,0.00,0.00,69.234734,16.038883,34.2,0.41,6.4,10,1,0,0,0
172,299060,0,--:--:--,PAD,12.16,949.37,31.52,558.4,0.00,0.00,69.234711,16.038866,34.9,0.00,6.4,10,1,0,0,0
173,302850,0,--:--:--,PAD,12.18,949.41,31.51,558.0,0.00,0.00,69.234711,16.038862,34.8,0.00,6.4,10,1,0,0,0
174,303850,0,--:--:--,PAD,12.18,949.45,31.52,557.7,0.00,0.00,69.234711,16.038862,34.8,0.00,6.4,10,1,0,0,0
175,305716,0,--:--:--,PAD,12.21,949.52,31.52,557.0,0.00,0.00,69.234703,16.038857,35.3,0.28,6.4,10,1,0,0,0
176,308736,0,--:--:--,PAD,12.22,949.54,31.52,556.9,0.00,0.00,69.234695,16.038855,34.6,0.00,6.4,10,1,0,0,0
177,310626,0,--:--:--,PAD,12.23,949.60,31.52,556.3,0.00,0.00,69.234695,16.038851,34.5,0.00,6.4,10,1,0,0,0
178,315402,0,--:--:--,PAD,12.27,949.72,31.53,555.3,0.00,0.00,69.234695,16.038774,34.7,0.00,315.5,10,1,0,0,0
179,316405,0,--:--:--,PAD,12.28,949.76,31.54,554.9,0.00,0.00,69.234695,16.038780,34.6,0.00,315.5,10,1,0,0,0
180,318277,0,--:--:--,PAD,12.30,949.82,31.54,554.4,0.00,0.00,69.234695,16.038794,34.8,0.00,315.5,10,1,0,0,0
181,322136,0,--:--:--,PAD,12.31,949.92,31.54,553.5,0.00,0.00,69.234695,16.038795,35.0,0.00,315.5,10,1,0,0,0
182,323177,0,--:--:--,PAD,12.32,949.92,31.53,553.5,0.00,0.00,69.234695,16.038803,35.2,0.00,315.5,10,1,0,0,0
183,325040,0,--:--:--,PAD,12.33,949.98,31.54,553.0,0.00,0.00,69.234695,16.038816,35.8,0.00,315.5,10,1,0,0,0
184,328853,0,--:--:--,PAD,12.35,950.04,31.54,552.5,0.00,0.00,69.234695,16.038818,36.0,0.00,315.5,10,1,0,0,0
185,329856,0,--:--:--,PAD,12.35,950.05,31.54,552.4,0.00,0.00,69.234703,16.038826,36.4,0.00,315.5,10,1,0,0,0
186,331719,0,--:--:--,PAD,12.37,950.11,31.55,551.9,0.00,0.00,69.234703,16.038837,37.1,0.00,315.5,11,1,0,0,0
187,335595,0,--:--:--,PAD,12.39,950.15,31.55,551.5,0.00,0.00,69.234703,16.038839,37.3,0.00,315.5,11,1,0,0,0
188,336662,0,--:--:--,PAD,12.39,950.17,31.56,551.4,0.00,0.00,69.234703,16.038845,37.5,0.00,315.5,11,1,0,0,0
189,338541,0,--:--:--,PAD,12.41,950.23,31.56,550.8,0.00,0.00,69.234703,16.038855,37.8,0.00,315.5,11,1,0,0,0
190,342327,0,--:--:--,PAD,12.42,950.27,31.56,550.5,0.00,0.00,69.234703,16.038858,37.9,0.00,315.5,11,1,0,0,0
191,343338,0,--:--:--,PAD,12.43,950.29,31.57,550.3,0.00,0.00,69.234703,16.038862,38.1,0.00,315.5,11,1,0,0,0
192,345217,0,--:--:--,PAD,12.45,950.35,31.58,549.8,0.00,0.00,69.234703,16.038870,38.3,0.00,315.5,12,1,0,0,0
193,349096,0,--:--:--,PAD,12.46,950.39,31.58,549.4,0.00,0.00,69.234703,16.038872,38.4,0.00,315.5,12,1,0,0,0
194,350147,0,--:--:--,PAD,12.47,950.43,31.57,549.1,0.00,0.00,69.234718,16.038864,35.8,0.00,345.6,12,1,0,0,0
195,352923,0,--:--:--,PAD,12.49,950.52,31.57,548.3,0.00,0.00,69.234711,16.038858,35.4,0.80,345.6,12,1,0,0,0
196,356801,0,--:--:--,PAD,12.50,950.58,31.58,547.8,0.00,0.00,69.234703,16.038862,34.3,0.55,345.6,12,1,0,0,0
197,357820,0,--:--:--,PAD,12.51,950.60,31.58,547.6,0.00,0.00,69.234703,16.038872,34.6,0.00,345.6,12,1,0,0,0
198,359714,0,--:--:--,PAD,12.53,950.68,31.58,546.9,0.00,0.00,69.234711,16.038889,32.7,0.15,345.6,12,1,0,0,0
199,363577,0,--:--:--,PAD,12.54,950.74,31.59,546.4,0.00,0.00,69.234711,16.038893,33.4,0.00,345.6,12,1,0,0,0
200,365470,0,--:--:--,PAD,12.56,950.82,31.58,545.7,0.00,0.00,69.234703,16.038895,30.3,0.57,345.6,12,1,0,0,0
201,369349,0,--:--:--,PAD,12.58,950.90,31.60,545.0,0.00,0.00,69.234680,16.038898,27.8,1.35,180.1,11,1,0,0,0
202,371240,0,--:--:--,PAD,12.60,950.96,31.61,544.5,0.00,0.00,69.234650,16.038893,26.9,0.84,188.8,11,1,0,0,0
203,375128,0,--:--:--,PAD,12.63,951.03,31.61,543.9,0.00,0.00,69.234642,16.038883,27.7,0.96,188.8,12,1,0,0,0
204,377022,0,--:--:--,PAD,12.65,951.13,31.61,543.0,0.00,0.00,69.234612,16.038893,34.1,0.90,185.4,10,1,0,0,0
205,380875,0,--:--:--,PAD,12.67,951.21,31.61,542.3,0.00,0.00,69.234604,16.038897,35.4,0.83,185.4,10,1,0,0,0
206,381889,0,--:--:--,PAD,12.68,951.25,31.62,541.9,0.00,0.00,69.234589,16.038902,37.5,0.66,187.7,11,1,0,0,0
207,383811,0,--:--:--,PAD,12.71,951.39,31.63,540.7,0.00,0.00,69.234589,16.038923,43.0,1.11,14.2,11,1,0,0,0
208,387605,0,--:--:--,PAD,12.73,951.47,31.63,540.0,0.00,0.00,69.234604,16.038954,42.7,1.03,27.6,12,1,0,0,0
209,389500,0,--:--:--,PAD,12.75,951.57,31.63,539.1,0.00,0.00,69.234612,16.038960,43.4,0.00,10.0,12,1,0,0,0
210,393360,0,--:--:--,PAD,12.77,951.64,31.63,538.5,0.00,0.00,69.234612,16.038960,43.5,0.00,10.0,12,1,0,0,0
211,394407,0,--:--:--,PAD,12.78,951.64,31.64,538.5,0.00,0.00,69.234612,16.038958,43.6,0.00,10.0,11,1,0,0,0
212,397165,0,--:--:--,PAD,12.81,951.78,31.64,537.3,0.00,0.00,69.234612,16.038963,44.2,0.30,10.0,11,1,0,0,0
