seq,ts_ms,utc_ts,utc_time,state,temp1_C,press1_hPa,hum_pct,alt_baro_m,temp2_C,press2_hPa,lat,lon,alt_gps_m,speed_ms,heading_deg,gps_sats,gps_fix,m4_errors,m7_errors,nicla_ble_ok
13,19173,0,--:--:--,PAD,21.09,990.83,31.27,202.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
14,20173,0,--:--:--,PAD,21.10,990.81,31.23,202.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
15,21173,0,--:--:--,PAD,21.11,990.83,31.17,202.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
