seq,ts_ms,utc_ts,utc_time,state,temp1_C,press1_hPa,hum_pct,alt_baro_m,temp2_C,press2_hPa,lat,lon,alt_gps_m,speed_ms,heading_deg,gps_sats,gps_fix,m4_errors,m7_errors,nicla_ble_ok
1183,3199782,0,--:--:--,PAD,11.90,948.50,32.14,566.0,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,122,0
1184,3200811,0,--:--:--,PAD,11.91,948.50,32.14,566.0,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,122,0
1185,3201811,0,--:--:--,PAD,11.91,948.50,32.14,566.0,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,122,0
1186,3203521,0,--:--:--,PAD,11.92,948.56,32.14,565.4,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,123,0
1187,3204536,0,--:--:--,PAD,11.92,948.56,32.14,565.4,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,123,0
1188,3205536,0,--:--:--,PAD,11.93,948.56,32.13,565.4,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,123,0
1189,3206536,0,--:--:--,PAD,11.93,948.58,32.15,565.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,123,0
1190,3207536,0,--:--:--,PAD,11.93,948.58,32.14,565.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,123,0
1191,3208608,0,--:--:--,PAD,11.94,948.62,32.15,564.9,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,124,0
1192,3210295,0,--:--:--,PAD,11.95,948.64,32.14,564.7,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,124,0
1193,3211295,0,--:--:--,PAD,11.95,948.64,32.15,564.7,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,124,0
1194,3212295,0,--:--:--,PAD,11.96,948.68,32.15,564.4,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,124,0
1195,3213295,0,--:--:--,PAD,11.96,948.70,32.13,564.2,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,124,0
1196,3215104,0,--:--:--,PAD,11.97,948.70,32.14,564.2,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,125,0
1197,3216104,0,--:--:--,PAD,11.97,948.80,32.15,563.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,125,0
1198,3217104,0,--:--:--,PAD,11.98,948.82,32.15,563.2,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,125,0
1199,3218104,0,--:--:--,PAD,11.98,948.82,32.16,563.2,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,125,0
1200,3219104,0,--:--:--,PAD,11.99,948.82,32.16,563.2,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,125,0
1201,3220853,0,--:--:--,PAD,11.99,948.84,32.16,563.0,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,126,0
1202,3221872,0,--:--:--,PAD,11.99,948.90,32.15,562.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,126,0
1203,3222872,0,--:--:--,PAD,12.00,948.90,32.17,562.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,126,0
1204,3223872,0,--:--:--,PAD,12.00,948.90,32.17,562.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,126,0
1205,3225666,0,--:--:--,PAD,12.00,948.92,32.17,562.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,127,0
1206,3226685,0,--:--:--,PAD,12.01,948.92,32.16,562.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,127,0
1207,3227685,0,--:--:--,PAD,12.01,948.92,32.16,562.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,127,0
1208,3228685,0,--:--:--,PAD,12.01,948.94,32.16,562.1,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,127,0
1209,3229685,0,--:--:--,PAD,12.02,948.96,32.17,561.9,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,127,0
1210,3231424,0,--:--:--,PAD,12.02,948.98,32.16,561.8,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,128,0
1211,3232443,0,--:--:--,PAD,12.03,949.00,32.16,561.6,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,128,0
1212,3233443,0,--:--:--,PAD,12.03,949.02,32.17,561.4,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,128,0
1213,3234443,0,--:--:--,PAD,12.03,949.03,32.17,561.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,128,0
1214,3236236,0,--:--:--,PAD,12.04,949.05,32.17,561.2,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,129,0
1215,3237236,0,--:--:--,PAD,12.04,949.05,32.17,561.2,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,129,0
1216,3238236,0,--:--:--,PAD,12.05,949.07,32.18,561.0,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,129,0
1217,3239236,0,--:--:--,PAD,12.05,949.09,32.18,560.8,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,129,0
1218,3240236,0,--:--:--,PAD,12.05,949.09,32.18,560.8,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,129,0
1219,3241998,0,--:--:--,PAD,12.06,949.11,32.17,560.6,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,130,0
1220,3243017,0,--:--:--,PAD,12.06,949.13,32.17,560.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,130,0
1221,3244017,0,--:--:--,PAD,12.07,949.15,32.19,560.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,130,0
1222,3245017,0,--:--:--,PAD,12.07,949.17,32.19,560.1,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,130,0
1223,3246814,0,--:--:--,PAD,12.08,949.17,32.18,560.1,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,131,0
1224,3247814,0,--:--:--,PAD,12.08,949.19,32.18,559.9,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,131,0
1225,3248814,0,--:--:--,PAD,12.09,949.23,32.19,559.6,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,131,0
1226,3249814,0,--:--:--,PAD,12.09,949.23,32.19,559.6,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,131,0
1227,3250814,0,--:--:--,PAD,12.10,949.23,32.18,559.6,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,131,0
1228,3252571,0,--:--:--,PAD,12.10,949.27,32.19,559.2,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,132,0
1229,3253588,0,--:--:--,PAD,12.11,949.29,32.19,559.1,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,132,0
1230,3254588,0,--:--:--,PAD,12.11,949.31,32.18,558.9,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,132,0
1231,3255588,0,--:--:--,PAD,12.12,949.31,32.19,558.9,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,132,0
1232,3257379,0,--:--:--,PAD,12.12,949.35,32.20,558.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,133,0
1233,3258396,0,--:--:--,PAD,12.13,949.37,32.19,558.4,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,133,0
1234,3259396,0,--:--:--,PAD,12.13,949.37,32.19,558.4,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,133,0
1235,3260396,0,--:--:--,PAD,12.14,949.37,32.20,558.4,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,133,0
1236,3261396,0,--:--:--,PAD,12.14,949.39,32.20,558.2,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,133,0
1237,3263139,0,--:--:--,PAD,12.15,949.43,32.21,557.8,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,134,0
1238,3264156,0,--:--:--,PAD,12.15,949.43,32.21,557.8,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,134,0
1239,3265156,0,--:--:--,PAD,12.15,949.45,32.21,557.7,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,134,0
1240,3266156,0,--:--:--,PAD,12.16,949.45,32.20,557.7,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,134,0
1241,3267947,0,--:--:--,PAD,12.16,949.50,32.22,557.2,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,135,0
1242,3268965,0,--:--:--,PAD,12.17,949.52,32.21,557.0,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,135,0
1243,3269965,0,--:--:--,PAD,12.17,949.52,32.20,557.0,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,135,0
1244,3270965,0,--:--:--,PAD,12.17,949.54,32.20,556.9,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,135,0
1245,3271965,0,--:--:--,PAD,12.18,949.54,32.21,556.9,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,135,0
1246,3273713,0,--:--:--,PAD,12.18,949.58,32.20,556.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,136,0
1247,3274730,0,--:--:--,PAD,12.19,949.58,32.21,556.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,136,0
1248,3275730,0,--:--:--,PAD,12.19,949.58,32.21,556.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,136,0
1249,3276730,0,--:--:--,PAD,12.19,949.60,32.21,556.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,136,0
1250,3278528,0,--:--:--,PAD,12.20,949.60,32.21,556.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,137,0
1251,3279545,0,--:--:--,PAD,12.20,949.64,32.21,556.0,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,137,0
1252,3280545,0,--:--:--,PAD,12.21,949.64,32.22,556.0,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,137,0
1253,3281545,0,--:--:--,PAD,12.21,949.64,32.22,556.0,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,137,0
1254,3282545,0,--:--:--,PAD,12.21,949.66,32.21,555.8,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,137,0
1255,3284298,0,--:--:--,PAD,12.22,949.66,32.21,555.8,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,138,0
1256,3285317,0,--:--:--,PAD,12.22,949.70,32.22,555.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,138,0
1257,3286317,0,--:--:--,PAD,12.22,949.72,32.21,555.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,138,0
1258,3287317,0,--:--:--,PAD,12.22,949.72,32.22,555.3,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,138,0
1259,3289118,0,--:--:--,PAD,12.22,949.70,32.22,555.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,139,0
1260,3290139,0,--:--:--,PAD,12.22,949.70,32.22,555.5,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,139,0
1261,3291139,0,--:--:--,PAD,12.22,949.68,32.21,555.6,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,139,0
1262,3292139,0,--:--:--,PAD,12.21,949.66,32.21,555.8,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,139,0
1263,3293139,0,--:--:--,PAD,12.21,949.66,32.22,555.8,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,139,0
1264,3294907,0,--:--:--,PAD,12.21,949.66,32.22,555.8,0.00,0.00,69.234734,16.038902,46.8,0.84,101.5,0,0,0,140,0
1265,3296086,0,--:--:--,PAD,12.21,949.68,32.23,555.6,0.00,0.00,69.234352,16.039490,49.9,0.43,262.1,14,1,0,140,0
1266,3301987,0,--:--:--,PAD,12.20,949.64,32.22,556.0,0.00,0.00,69.235733,16.039663,24.2,12.40,4.5,3,1,0,141,0
1267,3493968,0,--:--:--,PAD,12.70,951.55,32.38,539.3,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,1,0,142,0
1268,3496760,0,--:--:--,PAD,12.71,951.59,32.38,539.0,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,142,0
1269,3497760,0,--:--:--,PAD,12.71,951.59,32.38,539.0,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,142,0
1270,3498760,0,--:--:--,PAD,12.72,951.60,32.38,538.9,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,142,0
1271,3500613,0,--:--:--,PAD,12.72,951.60,32.38,538.9,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,143,0
1272,3501613,0,--:--:--,PAD,12.73,951.62,32.38,538.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,143,0
1273,3502613,0,--:--:--,PAD,12.73,951.64,32.39,538.5,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,143,0
1274,3503613,0,--:--:--,PAD,12.73,951.66,32.39,538.4,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,143,0
1275,3505355,0,--:--:--,PAD,12.74,951.66,32.38,538.4,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,144,0
1276,3506501,0,--:--:--,PAD,12.74,951.68,32.39,538.2,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,144,0
1277,3508242,0,--:--:--,PAD,12.75,951.72,32.38,537.8,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,144,0
1278,3509242,0,--:--:--,PAD,12.75,951.72,32.39,537.8,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,144,0
1279,3510242,0,--:--:--,PAD,12.76,951.72,32.38,537.8,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,144,0
1280,3512120,0,--:--:--,PAD,12.76,951.74,32.40,537.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,145,0
1281,3513120,0,--:--:--,PAD,12.77,951.76,32.39,537.5,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,145,0
1282,3514120,0,--:--:--,PAD,12.77,951.78,32.39,537.3,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,145,0
1283,3515120,0,--:--:--,PAD,12.77,951.78,32.39,537.3,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,145,0
1284,3516861,0,--:--:--,PAD,12.78,951.80,32.39,537.1,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,146,0
1285,3518427,0,--:--:--,PAD,12.79,951.84,32.41,536.8,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,146,0
1286,3519795,0,--:--:--,PAD,12.79,951.84,32.41,536.8,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,146,0
1287,3520795,0,--:--:--,PAD,12.80,951.86,32.40,536.6,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,146,0
1288,3521795,0,--:--:--,PAD,12.80,951.92,32.40,536.1,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,146,0
1289,3523642,0,--:--:--,PAD,12.81,951.94,32.40,535.9,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,147,0
1290,3524642,0,--:--:--,PAD,12.82,951.96,32.40,535.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,147,0
1291,3525642,0,--:--:--,PAD,12.82,951.96,32.40,535.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,147,0
1292,3526642,0,--:--:--,PAD,12.83,952.00,32.41,535.4,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,147,0
1293,3528576,0,--:--:--,PAD,12.84,952.04,32.40,535.0,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,148,0
1294,3530307,0,--:--:--,PAD,12.85,952.07,32.41,534.8,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,148,0
1295,3531340,0,--:--:--,PAD,12.86,952.13,32.42,534.3,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,148,0
1296,3532340,0,--:--:--,PAD,12.87,952.15,32.41,534.1,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,148,0
1297,3534212,0,--:--:--,PAD,12.88,952.21,32.42,533.6,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,149,0
1298,3535212,0,--:--:--,PAD,12.89,952.23,32.42,533.4,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,149,0
1299,3536212,0,--:--:--,PAD,12.90,952.23,32.42,533.4,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,149,0
1300,3537212,0,--:--:--,PAD,12.91,952.29,32.41,532.9,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,149,0
1301,3538212,0,--:--:--,PAD,12.92,952.31,32.42,532.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,149,0
1302,3539963,0,--:--:--,PAD,12.93,952.35,32.44,532.3,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,150,0
1303,3540963,0,--:--:--,PAD,12.93,952.41,32.43,531.8,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,150,0
1304,3541963,0,--:--:--,PAD,12.94,952.41,32.43,531.8,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,150,0
1305,3542963,0,--:--:--,PAD,12.95,952.43,32.42,531.6,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,150,0
1306,3544820,0,--:--:--,PAD,12.96,952.51,32.44,530.9,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,151,0
1307,3545820,0,--:--:--,PAD,12.97,952.51,32.43,530.9,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,151,0
1308,3546820,0,--:--:--,PAD,12.97,952.57,32.43,530.4,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,151,0
1309,3547820,0,--:--:--,PAD,12.98,952.57,32.43,530.4,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,151,0
1310,3549536,0,--:--:--,PAD,12.99,952.59,32.43,530.2,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,152,0
1311,3550659,0,--:--:--,PAD,12.99,952.62,32.44,530.0,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,152,0
1312,3551659,0,--:--:--,PAD,13.00,952.62,32.44,530.0,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,152,0
1313,3553376,0,--:--:--,PAD,13.01,952.66,32.44,529.6,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,152,0
1314,3554407,0,--:--:--,PAD,13.01,952.66,32.43,529.6,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,152,0
1315,3556268,0,--:--:--,PAD,13.02,952.70,32.44,529.3,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,153,0
1316,3557299,0,--:--:--,PAD,13.02,952.70,32.44,529.3,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,153,0
1317,3558299,0,--:--:--,PAD,13.02,952.70,32.44,529.3,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,153,0
1318,3559299,0,--:--:--,PAD,13.03,952.74,32.44,528.9,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,153,0
1319,3560299,0,--:--:--,PAD,13.03,952.76,32.44,528.8,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,153,0
1320,3562049,0,--:--:--,PAD,13.04,952.76,32.45,528.8,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,154,0
1321,3563049,0,--:--:--,PAD,13.04,952.78,32.45,528.6,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,154,0
1322,3564049,0,--:--:--,PAD,13.04,952.78,32.44,528.6,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,154,0
1323,3565049,0,--:--:--,PAD,13.05,952.82,32.46,528.2,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,154,0
1324,3566908,0,--:--:--,PAD,13.06,952.84,32.46,528.1,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,155,0
1325,3567908,0,--:--:--,PAD,13.06,952.84,32.46,528.1,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,155,0
1326,3568908,0,--:--:--,PAD,13.07,952.84,32.45,528.1,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,155,0
1327,3569908,0,--:--:--,PAD,13.07,952.88,32.46,527.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,155,0
1328,3571633,0,--:--:--,PAD,13.08,952.90,32.48,527.5,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,156,0
1329,3572759,0,--:--:--,PAD,13.08,952.90,32.48,527.5,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,156,0
1330,3573759,0,--:--:--,PAD,13.09,952.94,32.47,527.2,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,156,0
1331,3575475,0,--:--:--,PAD,13.09,952.94,32.47,527.2,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,156,0
1332,3576503,0,--:--:--,PAD,13.10,952.96,32.47,527.0,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,156,0
1333,3578356,0,--:--:--,PAD,13.11,953.00,32.47,526.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,157,0
1334,3579384,0,--:--:--,PAD,13.11,953.02,32.47,526.5,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,157,0
1335,3580384,0,--:--:--,PAD,13.11,953.02,32.48,526.5,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,157,0
1336,3581384,0,--:--:--,PAD,13.12,953.04,32.49,526.3,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,157,0
1337,3582384,0,--:--:--,PAD,13.12,953.04,32.47,526.3,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,157,0
1338,3584144,0,--:--:--,PAD,13.13,953.09,32.47,525.9,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,158,0
1339,3585144,0,--:--:--,PAD,13.13,953.11,32.48,525.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,158,0
1340,3586144,0,--:--:--,PAD,13.14,953.11,32.48,525.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,158,0
1341,3587144,0,--:--:--,PAD,13.14,953.11,32.47,525.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,158,0
1342,3588994,0,--:--:--,PAD,13.15,953.15,32.47,525.4,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,159,0
1343,3589994,0,--:--:--,PAD,13.15,953.17,32.49,525.2,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,159,0
1344,3590994,0,--:--:--,PAD,13.15,953.17,32.47,525.2,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,159,0
1345,3591994,0,--:--:--,PAD,13.15,953.17,32.49,525.2,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,159,0
1346,3592994,0,--:--:--,PAD,13.16,953.17,32.49,525.2,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,159,0
1347,3594718,0,--:--:--,PAD,13.16,953.19,32.49,525.0,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,160,0
1348,3595718,0,--:--:--,PAD,13.16,953.19,32.48,525.0,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,160,0
1349,3596718,0,--:--:--,PAD,13.16,953.23,32.49,524.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,160,0
1350,3597718,0,--:--:--,PAD,13.17,953.23,32.48,524.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,160,0
1351,3599576,0,--:--:--,PAD,13.17,953.23,32.48,524.7,0.00,0.00,69.235847,16.039709,23.2,12.74,5.0,0,0,0,161,0
