seq,ts_ms,utc_ts,utc_time,state,temp1_C,press1_hPa,hum_pct,alt_baro_m,temp2_C,press2_hPa,lat,lon,alt_gps_m,speed_ms,heading_deg,gps_sats,gps_fix,m4_errors,m7_errors
315,525568,0,--:--:--,PAD,24.53,1015.21,31.77,-1.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
316,527115,0,--:--:--,PAD,24.56,1015.21,31.62,-1.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
317,528115,0,--:--:--,PAD,24.59,1015.19,31.51,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
318,529718,0,--:--:--,PAD,24.61,1015.19,31.48,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
319,530718,0,--:--:--,PAD,24.64,1015.18,31.39,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
320,532511,0,--:--:--,PAD,24.70,1015.19,31.32,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
321,534090,0,--:--:--,PAD,24.70,1015.19,31.32,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
322,535156,0,--:--:--,PAD,24.73,1015.19,31.27,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
323,536565,0,--:--:--,PAD,24.76,1015.18,31.22,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
324,537565,0,--:--:--,PAD,24.79,1015.19,31.14,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
325,538565,0,--:--:--,PAD,24.82,1015.18,31.01,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
327,541512,0,--:--:--,PAD,24.88,1015.18,30.88,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
328,543246,0,--:--:--,PAD,24.91,1015.19,30.83,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
329,544246,0,--:--:--,PAD,24.94,1015.18,30.83,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
331,546907,0,--:--:--,PAD,25.00,1015.16,30.80,-1.3,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
332,547907,0,--:--:--,PAD,25.03,1015.19,30.76,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
334,550043,0,--:--:--,PAD,25.06,1015.19,30.75,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
335,551043,0,--:--:--,PAD,25.09,1015.18,30.66,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
337,553606,0,--:--:--,PAD,25.14,1015.18,30.40,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
338,555524,0,--:--:--,PAD,25.18,1015.21,30.01,-1.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
339,556524,0,--:--:--,PAD,25.18,1015.21,30.01,-1.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
340,557958,0,--:--:--,PAD,25.18,1015.21,29.85,-1.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
341,559111,0,--:--:--,PAD,25.19,1015.19,29.73,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
342,560942,0,--:--:--,PAD,25.19,1015.19,29.52,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
343,561984,0,--:--:--,PAD,25.18,1015.21,29.33,-1.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
344,563617,0,--:--:--,PAD,25.18,1015.21,29.17,-1.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
345,564851,0,--:--:--,PAD,25.17,1015.19,29.00,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
346,566231,0,--:--:--,PAD,25.15,1015.18,28.60,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
347,567231,0,--:--:--,PAD,25.15,1015.18,28.60,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
349,569950,0,--:--:--,PAD,25.12,1015.19,28.33,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
351,572697,0,--:--:--,PAD,25.09,1015.18,28.11,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
353,575407,0,--:--:--,PAD,25.06,1015.19,27.96,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
355,579474,0,--:--:--,PAD,25.01,1015.19,27.79,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
356,580474,0,--:--:--,PAD,24.99,1015.18,27.76,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
357,582596,0,--:--:--,PAD,24.97,1015.18,27.69,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
358,583596,0,--:--:--,PAD,24.95,1015.18,27.69,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
361,591674,0,--:--:--,PAD,24.83,1015.19,27.98,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
363,594547,0,--:--:--,PAD,24.79,1015.18,27.83,-1.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
371,605169,0,--:--:--,PAD,24.61,1015.19,27.46,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
377,615114,0,--:--:--,PAD,24.43,1015.19,27.33,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
378,616114,0,--:--:--,PAD,24.43,1015.19,27.33,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
387,630979,0,--:--:--,PAD,24.19,1015.19,27.36,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
393,641950,0,--:--:--,PAD,24.00,1015.19,27.52,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
394,642950,0,--:--:--,PAD,24.00,1015.19,27.52,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
400,653962,0,--:--:--,PAD,23.84,1015.23,27.73,-1.9,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
433,702474,0,--:--:--,PAD,23.34,1015.16,28.20,-1.3,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
455,732057,0,--:--:--,PAD,23.08,1015.16,28.46,-1.3,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,4
482,771816,0,--:--:--,PAD,22.82,1015.19,28.85,-1.6,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
516,821738,0,--:--:--,PAD,22.59,1015.14,29.20,-1.2,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
517,823450,0,--:--:--,PAD,22.58,1015.14,29.18,-1.2,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
518,824511,0,--:--:--,PAD,22.58,1015.14,29.18,-1.2,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
533,845088,0,--:--:--,PAD,22.52,1015.16,29.34,-1.3,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
534,846088,0,--:--:--,PAD,22.52,1015.16,29.34,-1.3,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
542,856572,0,--:--:--,PAD,22.49,1015.12,29.49,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
548,868135,0,--:--:--,PAD,22.47,1015.12,29.55,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
549,869135,0,--:--:--,PAD,22.47,1015.12,29.55,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
590,929917,0,--:--:--,PAD,22.43,1015.12,30.39,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
591,930986,0,--:--:--,PAD,22.43,1015.10,30.44,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
592,932023,0,--:--:--,PAD,22.44,1015.12,30.46,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
607,953139,0,--:--:--,PAD,22.51,1015.10,30.48,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
615,963818,0,--:--:--,PAD,22.54,1015.14,30.96,-1.2,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
626,982784,0,--:--:--,PAD,22.57,1015.12,32.15,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
627,984416,0,--:--:--,PAD,22.57,1015.12,32.07,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
628,985497,0,--:--:--,PAD,22.57,1015.10,32.00,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
630,988380,0,--:--:--,PAD,22.57,1015.14,31.89,-1.2,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
632,996366,0,--:--:--,PAD,22.56,1015.12,31.34,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
633,997366,0,--:--:--,PAD,22.56,1015.12,31.22,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
647,1018316,0,--:--:--,PAD,22.54,1015.12,30.94,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
650,1022220,0,--:--:--,PAD,22.53,1015.12,30.69,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
651,1023666,0,--:--:--,PAD,22.52,1015.12,30.64,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
652,1024815,0,--:--:--,PAD,22.52,1015.12,30.61,-1.0,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
653,1027771,0,--:--:--,PAD,22.51,1015.08,30.46,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
654,1028771,0,--:--:--,PAD,22.51,1015.08,30.46,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
656,1031555,0,--:--:--,PAD,22.51,1015.08,30.42,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
657,1033229,0,--:--:--,PAD,22.50,1015.08,30.35,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
658,1034384,0,--:--:--,PAD,22.50,1015.08,30.35,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
659,1037285,0,--:--:--,PAD,22.50,1015.08,30.31,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
660,1038285,0,--:--:--,PAD,22.50,1015.08,30.31,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
662,1041091,0,--:--:--,PAD,22.50,1015.06,30.27,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
664,1044999,0,--:--:--,PAD,22.50,1015.06,30.25,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
666,1047803,0,--:--:--,PAD,22.50,1015.06,30.37,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
668,1050679,0,--:--:--,PAD,22.49,1015.04,30.43,-0.3,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
670,1053128,0,--:--:--,PAD,22.49,1015.04,30.45,-0.3,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
672,1055865,0,--:--:--,PAD,22.49,1015.04,30.41,-0.3,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
673,1056865,0,--:--:--,PAD,22.50,1015.06,30.49,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
677,1062588,0,--:--:--,PAD,22.50,1015.06,30.83,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
678,1063588,0,--:--:--,PAD,22.50,1015.06,30.97,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
679,1065737,0,--:--:--,PAD,22.50,1015.06,31.07,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
682,1069413,0,--:--:--,PAD,22.51,1015.06,31.11,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
683,1071088,0,--:--:--,PAD,22.51,1015.06,31.10,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
684,1072088,0,--:--:--,PAD,22.51,1015.06,31.04,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
685,1073088,0,--:--:--,PAD,22.51,1015.04,31.01,-0.3,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
687,1076201,0,--:--:--,PAD,22.51,1015.10,30.94,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
688,1077886,0,--:--:--,PAD,22.52,1015.10,30.90,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
689,1079282,0,--:--:--,PAD,22.52,1015.10,30.90,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
690,1080385,0,--:--:--,PAD,22.52,1015.10,30.91,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
692,1083252,0,--:--:--,PAD,22.53,1015.08,30.86,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
694,1085688,0,--:--:--,PAD,22.53,1015.10,30.82,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
695,1086688,0,--:--:--,PAD,22.54,1015.10,30.79,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
696,1088625,0,--:--:--,PAD,22.54,1015.08,30.74,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
697,1089625,0,--:--:--,PAD,22.54,1015.08,30.71,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
699,1092878,0,--:--:--,PAD,22.55,1015.06,30.68,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
701,1096682,0,--:--:--,PAD,22.57,1015.06,31.83,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
702,1098061,0,--:--:--,PAD,22.58,1015.08,32.24,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
703,1099061,0,--:--:--,PAD,22.58,1015.08,32.50,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
705,1101837,0,--:--:--,PAD,22.60,1015.08,32.74,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
706,1102837,0,--:--:--,PAD,22.60,1015.06,32.75,-0.5,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
707,1104835,0,--:--:--,PAD,22.61,1015.10,32.75,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
708,1105835,0,--:--:--,PAD,22.62,1015.08,32.74,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
709,1107700,0,--:--:--,PAD,22.62,1015.08,32.73,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
710,1108700,0,--:--:--,PAD,22.63,1015.08,32.69,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
711,1110383,0,--:--:--,PAD,22.63,1015.08,32.67,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
712,1111383,0,--:--:--,PAD,22.63,1015.10,32.60,-0.8,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
713,1112383,0,--:--:--,PAD,22.64,1015.08,32.50,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
715,1115393,0,--:--:--,PAD,22.64,1015.08,32.28,-0.7,24.59,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,5
1,32696,0,--:--:--,PAD,0.00,0.00,0.00,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
2,33972,0,--:--:--,PAD,0.00,0.00,0.00,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
3,34972,0,--:--:--,PAD,0.00,0.00,0.00,0.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
6,38958,0,--:--:--,PAD,23.21,1015.14,31.48,-1.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
8,41645,0,--:--:--,PAD,23.29,1015.10,31.26,-0.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
10,44521,0,--:--:--,PAD,23.36,1015.10,30.97,-0.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
12,47000,0,--:--:--,PAD,23.41,1015.10,30.67,-0.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
13,48543,0,--:--:--,PAD,23.43,1015.10,30.59,-0.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
14,49543,0,--:--:--,PAD,23.44,1015.08,30.41,-0.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
15,50543,0,--:--:--,PAD,23.43,1015.08,30.31,-0.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
16,52804,0,--:--:--,PAD,23.39,1015.08,30.08,-0.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
17,54095,0,--:--:--,PAD,23.32,1015.08,29.93,-0.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
18,55521,0,--:--:--,PAD,23.22,1015.10,29.91,-0.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
19,56521,0,--:--:--,PAD,23.14,1015.06,29.78,-0.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
20,58232,0,--:--:--,PAD,23.01,1015.10,30.12,-0.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
21,59232,0,--:--:--,PAD,22.60,1015.16,29.80,-1.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
22,60232,0,--:--:--,PAD,21.99,1015.19,29.51,-1.6,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
25,64650,0,--:--:--,PAD,19.97,1015.27,29.56,-2.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
26,66394,0,--:--:--,PAD,19.14,1015.25,29.91,-2.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
27,67523,0,--:--:--,PAD,19.14,1015.25,29.91,-2.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
29,74253,0,--:--:--,PAD,17.71,1015.25,31.50,-2.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
30,78554,0,--:--:--,PAD,17.12,1015.25,32.48,-2.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
31,79554,0,--:--:--,PAD,16.88,1015.25,32.72,-2.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
32,80554,0,--:--:--,PAD,16.54,1015.25,32.95,-2.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
33,86875,0,--:--:--,PAD,14.40,1015.33,34.68,-2.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
34,87875,0,--:--:--,PAD,14.40,1015.33,34.68,-2.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
35,89327,0,--:--:--,PAD,14.05,1015.33,35.08,-2.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
36,90620,0,--:--:--,PAD,13.79,1015.33,35.59,-2.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
38,93103,0,--:--:--,PAD,13.32,1015.33,36.51,-2.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
40,96224,0,--:--:--,PAD,12.93,1015.29,37.42,-2.4,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
41,97359,0,--:--:--,PAD,12.80,1015.33,37.85,-2.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0
43,99768,0,--:--:--,PAD,12.59,1015.29,38.70,-2.4,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
44,100878,0,--:--:--,PAD,12.50,1015.29,39.06,-2.4,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
47,105455,0,--:--:--,PAD,12.35,1015.31,40.18,-2.6,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
49,109376,0,--:--:--,PAD,12.03,1015.29,41.05,-2.4,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
52,118956,0,--:--:--,PAD,11.07,1015.19,42.98,-1.6,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
53,120606,0,--:--:--,PAD,10.95,1015.19,43.32,-1.6,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
54,121852,0,--:--:--,PAD,10.83,1015.18,43.62,-1.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
55,123262,0,--:--:--,PAD,10.75,1015.16,43.87,-1.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
56,124262,0,--:--:--,PAD,10.66,1015.14,44.20,-1.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
57,125262,0,--:--:--,PAD,10.59,1015.14,44.49,-1.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
59,128607,0,--:--:--,PAD,10.45,1015.10,45.11,-0.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
61,131067,0,--:--:--,PAD,10.28,1015.12,45.69,-1.0,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
63,135355,0,--:--:--,PAD,10.06,1015.08,46.50,-0.7,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
66,139218,0,--:--:--,PAD,9.95,1015.10,47.24,-0.8,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
68,143212,0,--:--:--,PAD,9.93,1015.06,47.88,-0.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
69,144289,0,--:--:--,PAD,9.94,1015.04,48.08,-0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
71,147350,0,--:--:--,PAD,9.94,1015.04,48.44,-0.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
72,148350,0,--:--:--,PAD,9.92,1015.02,48.66,-0.2,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,1
