seq,ts_ms,utc_ts,utc_time,state,temp1_C,press1_hPa,hum_pct,alt_baro_m,temp2_C,press2_hPa,lat,lon,alt_gps_m,speed_ms,heading_deg,gps_sats,gps_fix,m4_errors,m7_errors,nicla_ble_ok
14,29216,0,--:--:--,PAD,23.24,980.20,18.74,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
15,30216,0,--:--:--,PAD,23.24,980.22,18.71,292.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
16,31216,0,--:--:--,PAD,23.24,980.20,18.64,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
17,32216,0,--:--:--,PAD,23.25,980.20,18.57,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
18,33216,0,--:--:--,PAD,23.25,980.20,18.56,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
19,34216,0,--:--:--,PAD,23.25,980.20,18.49,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
20,35216,0,--:--:--,PAD,23.25,980.20,18.43,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
21,36216,0,--:--:--,PAD,23.25,980.20,18.38,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
22,37216,0,--:--:--,PAD,23.25,980.20,18.36,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
23,38216,0,--:--:--,PAD,23.25,980.20,18.37,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
24,39216,0,--:--:--,PAD,23.24,980.20,18.42,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
25,40216,0,--:--:--,PAD,23.24,980.20,18.45,292.3,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
26,41216,0,--:--:--,PAD,23.25,980.18,18.73,292.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
27,42216,0,--:--:--,PAD,23.25,980.18,19.34,292.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
28,43216,0,--:--:--,PAD,23.25,980.22,19.64,292.1,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
29,44216,0,--:--:--,PAD,23.25,980.18,20.06,292.5,0.00,0.00,0.000000,0.000000,0.0,0.00,0.0,0,0,0,0,0
